Order_ID,Product_ID,Warehouse_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Order_Status,Quantity_Ordered
ORD519102,PRD1043,WH06,SUP012,05/16/2024,2024-05-17,2024-05-24,Delivered,94
ORD535077,PRD1039,WH02,SUP012,11/08/2024,2024-11-14,,Cancelled,164
ORD503943,PRD1040,WH08,SUP008,2024-04-12,2024-04-20,,In Transit,100
ORD514899,PRD1040,WH02,SUP006,2023-12-15,2023-12-20,,Cancelled,42
ORD534443,PRD1035,WH02,SUP004,2023-12-28,2024-01-10,,Delayed,102
ORD516861,PRD1041,WH02,SUP012,2024-01-11,2024-01-21,,Cancelled,147
ORD514370,PRD1035,WH04,SUP003,2023-05-15,2023-05-26,,In Transit,140
ORD545887,PRD1037,WH06,SUP006,30/03/2023,2023-04-13,,Cancelled,45
ORD503900,PRD1018,WH08,SUP002,2023-09-24,2023-10-01,,Delayed,39
ORD541141,PRD1031,WH03,SUP007,2024-08-08,2024-08-11,2024-08-16,Delivered,65
ORD515305,PRD1002,WH07,SUP012,2023-11-13,2023-11-16,2023-11-16,Delivered,35
ORD504453,PRD1020,WH08,SUP007,2024-04-27,2024-04-29,,Cancelled,81
ORD528367,PRD1045,WH03,SUP003,2023-07-05,2023-07-14,2023-07-21,Delivered,6
ORD516208,PRD1002,WH06,SUP011,2023-07-21,2023-07-28,,In Transit,96
ORD514964,PRD1035,WH07,SUP006,2023-01-03,2023-01-05,,Delayed,137
ORD522821,PRD1007,WH02,SUP007,22-01-2024,2024-01-29,,Cancelled,34
ORD521824,PRD1020,WH01,SUP011,2024-09-22,2024-09-24,2024-09-27,Delivered,32
ORD530443,PRD1014,WH05,SUP007,2023-05-02,2023-05-09,2023-05-12,Delivered,95
ORD504263,PRD1002,WH07,SUP004,07-07-2023,2023-07-12,2023-07-12,Delivered,86
ORD500625,PRD1043,WH06,SUP002,2023-01-20,2023-01-25,,Cancelled,171
ORD524580,PRD1031,WH05,SUP001,2023-01-28,2023-02-04,,Cancelled,82
ORD537850,PRD1030,WH07,SUP010,2024-08-07,2024-08-15,2024-08-20,Delivered,162
ORD521422,PRD1037,WH08,SUP005,2024-10-22,2024-11-03,2024-11-06,Delivered,152
ORD534701,PRD1029,WH02,SUP012,2023-12-25,2024-01-05,2024-01-05,Delivered,79
ORD546368,PRD1040,WH04,SUP001,07/20/2024,2024-07-28,2024-07-28,Delivered,147
ORD529357,PRD1006,WH03,SUP003,2024-12-05,2024-12-08,2024-12-11,Delivered,132
ORD513937,PRD1046,WH04,SUP007,2024-02-15,2024-02-21,2024-02-21,Delivered,195
ORD538155,PRD1024,WH02,SUP007,2024-01-17,2024-01-29,,In Transit,18
ORD505302,PRD1042,WH03,SUP006,2024-10-07,2024-10-09,2024-10-09,Delivered,154
ORD529848,PRD1003,WH01,SUP008,20/12/2024,2024-12-28,,Cancelled,110
ORD501123,PRD1023,WH03,SUP005,2023-08-03,2023-08-18,,Delayed,106
ORD519740,PRD1015,WH01,SUP009,2024-01-01,2024-01-09,,Cancelled,103
ORD548906,PRD1032,WH08,SUP001,2024-10-07,2024-10-14,2024-10-16,Delivered,44
ORD519083,PRD1020,WH01,SUP007,2024-10-23,2024-10-27,2024-11-01,Delivered,91
ORD540691,PRD1048,WH03,SUP003,2024-11-08,2024-11-11,2024-11-11,Delivered,110
ORD533398,PRD1017,WH03,SUP011,2024-07-22,2024-07-23,2024-07-25,Delivered,135
ORD500101,PRD1010,WH03,SUP003,2024-12-10,2024-12-23,,In Transit,47
ORD540548,PRD1040,WH04,SUP012,2023-12-13,2023-12-24,2023-12-27,Delivered,67
ORD539847,PRD1037,WH05,SUP007,2024-02-04,2024-02-19,,Cancelled,89
ORD518358,PRD1024,WH04,SUP012,2024-05-07,2024-05-16,,Cancelled,19
ORD509536,PRD1027,WH01,SUP003,2024-10-15,2024-10-28,2024-11-02,Delivered,13
ORD540210,PRD1017,WH03,SUP002,2024-07-27,2024-08-03,,Cancelled,57
ORD517602,PRD1037,WH07,SUP006,2023-12-17,2023-12-22,2023-12-22,Delivered,165
ORD517607,PRD1043,WH08,SUP011,2024-02-02,2024-02-05,,Delayed,177
ORD510093,PRD1029,WH06,SUP011,2023-02-07,2023-02-20,2023-02-20,Delivered,103
ORD501102,PRD1042,WH01,SUP009,2024-02-29,2024-03-11,,Cancelled,78
ORD540786,PRD1009,WH08,SUP011,2023-05-11,2023-05-22,2023-05-22,Delivered,97
ORD503838,PRD1048,WH04,SUP005,2024-11-09,2024-11-19,2024-11-24,Delivered,102
ORD532921,PRD1047,WH07,SUP005,2024-09-04,2024-09-11,2024-09-13,Delivered,23
ORD527436,PRD1010,WH04,SUP008,2024-11-19,2024-11-24,,Cancelled,122
ORD550844,PRD1047,WH08,SUP009,2023-11-08,2023-11-18,,In Transit,87
ORD529300,PRD1037,WH04,SUP011,2024-08-05,2024-08-08,,In Transit,199
ORD526482,PRD1004,WH06,SUP010,2024-07-17,2024-07-20,,In Transit,19
ORD528346,PRD1027,WH08,SUP008,2024-05-03,2024-05-10,,Cancelled,37
ORD546077,PRD1001,WH06,SUP004,2024-01-09,2024-01-13,,In Transit,52
ORD551929,PRD1025,WH08,SUP002,2023-05-15,2023-05-25,2023-05-25,Delivered,29
ORD505633,PRD1046,WH07,SUP007,2024-12-20,2024-12-24,,Delayed,160
ORD527423,PRD1031,WH05,SUP005,02/10/2024,2024-02-22,,Cancelled,153
ORD535662,PRD1038,WH03,SUP006,2023-09-09,2023-09-24,2023-09-24,Delivered,111
ORD542077,PRD1028,WH01,SUP012,2024-05-27,2024-06-02,,Delayed,47
ORD515766,PRD1033,WH08,SUP005,2023-08-19,2023-08-21,2023-08-26,Delivered,121
ORD537385,PRD1025,WH06,SUP002,18/12/2023,2023-12-25,,Delayed,112
ORD518022,PRD1032,WH02,SUP001,2023-07-31,2023-08-14,2023-08-14,Delivered,6
ORD500441,PRD1027,WH02,SUP005,2024-09-17,2024-09-21,2024-09-21,Delivered,105
ORD547417,PRD1019,WH07,SUP001,2024-10-27,2024-11-01,2024-11-01,Delivered,108
ORD547447,PRD1015,WH02,SUP008,01-12-2024,2024-12-09,2024-12-09,Delivered,105
ORD536174,PRD1007,WH02,SUP005,2023-04-20,2023-04-27,2023-04-27,Delivered,59
ORD542641,PRD1048,WH01,SUP007,2023-05-26,2023-06-10,,Delayed,118
ORD511539,PRD1011,WH03,SUP012,2024-02-25,2024-03-08,2024-03-08,Delivered,81
ORD505452,PRD1032,WH05,SUP005,2023-04-05,2023-04-08,,Cancelled,53
ORD533184,PRD1023,WH07,SUP001,2024-02-24,2024-03-06,,Delayed,196
ORD520533,PRD1045,WH01,SUP001,2024-07-03,2024-07-10,,Delayed,43
ORD523807,PRD1004,WH04,SUP003,06/24/2024,2024-07-08,2024-07-13,Delivered,54
ORD517041,PRD1038,WH02,SUP011,2023-12-16,2023-12-26,,Delayed,170
ORD543414,PRD1010,WH03,SUP010,2023-06-02,2023-06-05,,Cancelled,128
ORD532333,PRD1036,WH05,SUP008,26-08-2024,2024-08-27,,Cancelled,59
ORD542074,PRD1021,WH08,SUP003,2023-12-20,2024-01-04,2024-01-06,Delivered,72
ORD546822,PRD1022,WH06,SUP010,2024-09-01,2024-09-04,,In Transit,95
ORD530921,PRD1016,WH05,SUP006,2023-03-14,2023-03-29,,In Transit,167
ORD501926,PRD1031,WH03,SUP006,11/05/2024,2024-11-20,2024-11-27,Delivered,143
ORD524071,PRD1015,WH02,SUP008,04/24/2023,2023-05-02,2023-05-02,Delivered,28
ORD505676,PRD1012,WH04,SUP012,25/01/2024,2024-01-31,2024-02-01,Delivered,106
ORD525070,PRD1018,WH05,SUP007,2024-12-22,2024-12-31,2025-01-03,Delivered,9
ORD540289,PRD1041,WH05,SUP001,2024-06-16,2024-06-30,2024-07-02,Delivered,42
ORD533192,PRD1008,WH05,SUP011,2024-05-05,2024-05-20,,Delayed,56
ORD506667,PRD1036,WH02,SUP005,2024-10-28,2024-11-05,,Cancelled,186
ORD507976,PRD1029,WH02,SUP007,2023-10-31,2023-11-04,2023-11-04,Delivered,172
ORD519279,PRD1048,WH08,SUP004,2024-03-20,2024-03-27,2024-03-27,Delivered,199
ORD549464,PRD1026,WH02,SUP005,2024-12-19,2025-01-01,2025-01-01,Delivered,18
ORD521330,PRD1005,WH04,SUP010,2024-01-23,2024-02-04,2024-02-11,Delivered,124
ORD543680,PRD1016,WH02,SUP007,2024-07-05,2024-07-17,,Delayed,100
ORD502451,PRD1044,WH08,SUP012,2024-01-31,2024-02-02,2024-02-09,Delivered,26
ORD536870,PRD1033,WH01,SUP010,2024-09-11,2024-09-25,2024-09-28,Delivered,192
ORD548591,PRD1032,WH04,SUP003,2023-07-02,2023-07-12,2023-07-17,Delivered,153
ORD545593,PRD1001,WH05,SUP001,2024-05-02,2024-05-09,,Cancelled,86
ORD510843,PRD1046,WH07,SUP008,2023-05-31,2023-06-09,2023-06-10,Delivered,31
ORD543794,PRD1014,WH03,SUP012,2024-06-13,2024-06-24,2024-06-27,Delivered,197
ORD518736,PRD1035,WH04,SUP012,24/12/2024,2024-12-30,2025-01-02,Delivered,155
ORD541424,PRD1037,WH06,SUP002,2023-10-03,2023-10-10,2023-10-11,Delivered,117
ORD528635,PRD1014,WH03,SUP012,2024-06-12,2024-06-23,,Cancelled,151
ORD507057,PRD1003,WH08,SUP005,2023-03-12,2023-03-22,2023-03-24,Delivered,60
ORD539223,PRD1011,WH07,SUP006,2023-11-05,2023-11-13,,Cancelled,122
ORD507330,PRD1039,WH01,SUP002,2024-03-21,2024-03-30,,Cancelled,23
ORD507694,PRD1008,WH04,SUP008,2023-09-27,2023-10-01,2023-10-08,Delivered,74
ORD548599,PRD1032,WH05,SUP009,2023-07-16,2023-07-19,2023-07-19,Delivered,10
ORD524676,PRD1047,WH05,SUP008,2024-01-21,2024-01-25,2024-01-27,Delivered,35
ORD550786,PRD1030,WH01,SUP008,2024-08-30,2024-09-10,,Cancelled,67
ORD519063,PRD1039,WH07,SUP009,2023-08-28,2023-09-09,,Cancelled,103
ORD532491,PRD1045,WH07,SUP006,2024-01-22,2024-02-06,,In Transit,142
ORD515896,PRD1047,WH04,SUP011,2024-05-13,2024-05-23,2024-05-23,Delivered,191
ORD538252,PRD1023,WH03,SUP010,2024-04-16,2024-04-28,,Cancelled,65
ORD510196,PRD1012,WH08,SUP005,2024-09-27,2024-10-07,2024-10-08,Delivered,64
ORD548342,PRD1019,WH05,SUP010,2024-03-21,2024-03-24,2024-03-26,Delivered,93
ORD500541,PRD1031,WH01,SUP009,2023-12-22,2023-12-29,,Cancelled,180
ORD500588,PRD1030,WH01,SUP011,2024-06-02,2024-06-09,,Delayed,52
ORD543580,PRD1027,WH05,SUP002,22-02-2024,2024-02-25,,In Transit,73
ORD541873,PRD1045,WH05,SUP002,2023-10-10,2023-10-18,,Delayed,116
ORD540865,PRD1020,WH06,SUP010,2024-05-21,2024-05-28,2024-05-28,Delivered,42
ORD545349,PRD1008,WH08,SUP001,2024-11-17,2024-11-22,,Cancelled,162
ORD501809,PRD1036,WH08,SUP004,11/05/2023,2023-05-20,2023-05-25,Delivered,127
ORD539774,PRD1002,WH03,SUP011,2023-09-25,2023-09-27,,Cancelled,104
ORD508991,PRD1033,WH07,SUP008,2023-03-03,2023-03-14,,In Transit,115
ORD539244,PRD1001,WH06,SUP009,2024-10-29,2024-11-07,2024-11-09,Delivered,60
ORD516187,PRD1020,WH07,SUP008,16/09/2023,2023-09-25,,In Transit,169
ORD548724,PRD1027,WH06,SUP011,2023-08-16,2023-08-23,2023-08-23,Delivered,189
ORD502218,PRD1002,WH01,SUP002,2024-01-20,2024-01-29,2024-01-30,Delivered,25
ORD551387,PRD1018,WH04,SUP005,2024-07-26,2024-08-02,2024-08-02,Delivered,26
ORD549002,PRD1042,WH04,SUP007,2023-11-27,2023-12-12,,In Transit,72
ORD508781,PRD1003,WH02,SUP007,07/14/2024,2024-07-19,2024-07-19,Delivered,165
ORD521580,PRD1005,WH01,SUP005,2023-10-19,2023-10-28,2023-11-02,Delivered,171
ORD542139,PRD1035,WH07,SUP006,2023-08-03,2023-08-13,,Cancelled,60
ORD547984,PRD1048,WH04,SUP006,2023-01-03,2023-01-11,2023-01-16,Delivered,31
ORD531653,PRD1001,WH02,SUP011,10/10/2024,2024-10-16,,Cancelled,129
ORD539121,PRD1020,WH08,SUP008,2023-11-26,2023-11-27,2023-11-30,Delivered,48
ORD533155,PRD1040,WH07,SUP005,2023-08-28,2023-09-07,,Delayed,34
ORD515213,PRD1025,WH05,SUP007,2023-02-07,2023-02-21,,Delayed,154
ORD509933,PRD1015,WH02,SUP001,2023-05-09,2023-05-19,2023-05-19,Delivered,11
ORD534392,PRD1032,WH06,SUP001,2024-01-05,2024-01-13,2024-01-18,Delivered,23
ORD507334,PRD1048,WH05,SUP005,2023-03-27,2023-03-31,,In Transit,151
ORD519147,PRD1026,WH07,SUP010,2024-03-29,2024-04-08,2024-04-10,Delivered,14
ORD518340,PRD1045,WH01,SUP001,2023-10-03,2023-10-16,2023-10-21,Delivered,194
ORD537245,PRD1020,WH08,SUP004,2024-06-10,2024-06-22,2024-06-29,Delivered,196
ORD541850,PRD1006,WH08,SUP003,04/04/2024,2024-04-05,,In Transit,95
ORD518188,PRD1035,WH08,SUP006,2023-09-03,2023-09-18,2023-09-18,Delivered,49
ORD511936,PRD1007,WH03,SUP010,2024-03-28,2024-04-10,,In Transit,177
ORD500062,PRD1014,WH07,SUP008,2023-08-22,2023-08-29,2023-09-03,Delivered,107
ORD500002,PRD1014,WH05,SUP011,2023-03-25,2023-03-28,2023-03-28,Delivered,146
ORD540906,PRD1046,WH02,SUP008,2024-10-09,2024-10-10,2024-10-12,Delivered,95
ORD525410,PRD1029,WH02,SUP012,04-10-2023,2023-10-10,,Delayed,54
ORD507517,PRD1029,WH03,SUP004,2024-02-05,2024-02-06,,Delayed,146
ORD508015,PRD1026,WH01,SUP011,2024-07-17,2024-07-21,2024-07-26,Delivered,129
ORD533413,PRD1043,WH05,SUP011,2024-07-20,2024-08-02,2024-08-02,Delivered,26
ORD542965,PRD1021,WH02,SUP009,2024-10-31,2024-11-14,2024-11-16,Delivered,148
ORD544924,PRD1048,WH05,SUP010,2024-04-16,2024-04-29,2024-04-29,Delivered,39
ORD544878,PRD1028,WH01,SUP009,2024-03-30,2024-04-12,,Delayed,15
ORD546947,PRD1010,WH06,SUP007,2023-09-10,2023-09-25,,In Transit,33
ORD543840,PRD1023,WH08,SUP006,2024-08-30,2024-09-13,,Delayed,163
ORD505077,PRD1011,WH06,SUP012,17-01-2023,2023-01-26,2023-01-28,Delivered,153
ORD526910,PRD1026,WH08,SUP006,2024-04-22,2024-05-01,,Cancelled,174
ORD529255,PRD1012,WH05,SUP003,2024-01-01,2024-01-03,2024-01-03,Delivered,87
ORD524939,PRD1010,WH03,SUP002,2024-04-23,2024-04-28,,In Transit,120
ORD548411,PRD1037,WH05,SUP010,2023-08-19,2023-08-25,2023-08-26,Delivered,131
ORD507382,PRD1029,WH03,SUP012,2023-06-29,2023-07-03,,Cancelled,163
ORD514079,PRD1029,WH02,SUP003,2024-03-01,2024-03-14,2024-03-15,Delivered,45
ORD531754,PRD1012,WH07,SUP009,2023-06-24,2023-06-28,2023-06-28,Delivered,197
ORD523860,PRD1019,WH02,SUP001,2023-03-17,2023-03-21,2023-03-21,Delivered,139
ORD504455,PRD1006,WH01,SUP004,2024-06-24,2024-06-30,2024-07-01,Delivered,42
ORD534005,PRD1012,WH07,SUP001,2024-10-07,2024-10-16,,Delayed,161
ORD517190,PRD1017,WH01,SUP010,2024-12-27,2025-01-08,,Delayed,180
ORD520690,PRD1005,WH01,SUP012,2024-05-10,2024-05-15,2024-05-15,Delivered,103
ORD534799,PRD1002,WH08,SUP006,2024-10-30,2024-11-05,,In Transit,68
ORD511325,PRD1011,WH07,SUP003,2024-09-21,2024-10-04,2024-10-07,Delivered,200
ORD535836,PRD1028,WH08,SUP010,2024-03-23,2024-03-25,2024-04-01,Delivered,138
ORD544748,PRD1036,WH02,SUP012,2023-05-22,2023-05-28,,Cancelled,82
ORD532950,PRD1045,WH05,SUP010,2023-11-11,2023-11-21,,Delayed,172
ORD511807,PRD1047,WH01,SUP009,2024-12-24,2025-01-06,,Cancelled,150
ORD500038,PRD1013,WH05,SUP011,2024-11-06,2024-11-17,,Cancelled,40
ORD522353,PRD1009,WH07,SUP005,2023-10-03,2023-10-15,,Delayed,72
ORD547613,PRD1023,WH06,SUP001,2024-12-04,2024-12-12,2024-12-14,Delivered,180
ORD508249,PRD1023,WH05,SUP011,2024-11-01,2024-11-11,,In Transit,190
ORD535878,PRD1048,WH04,SUP002,2023-07-10,2023-07-16,,Delayed,139
ORD510386,PRD1030,WH03,SUP006,2024-04-19,2024-04-23,2024-04-23,Delivered,10
ORD525862,PRD1004,WH07,SUP006,01-06-2024,2024-06-03,2024-06-03,Delivered,149
ORD510042,PRD1040,WH04,SUP012,2023-07-05,2023-07-09,2023-07-09,Delivered,115
ORD543284,PRD1047,WH04,SUP011,2023-12-11,2023-12-25,,In Transit,55
ORD515576,PRD1020,WH06,SUP009,2024-12-28,2025-01-01,,In Transit,26
ORD515415,PRD1039,WH06,SUP009,13/04/2024,2024-04-24,,In Transit,17
ORD550892,PRD1032,WH04,SUP009,2023-07-08,2023-07-20,,In Transit,141
ORD528467,PRD1028,WH08,SUP006,2024-05-08,2024-05-23,2024-05-23,Delivered,69
ORD523423,PRD1013,WH02,SUP008,2024-04-04,2024-04-05,2024-04-05,Delivered,193
ORD516278,PRD1031,WH01,SUP006,2024-03-08,2024-03-17,2024-03-20,Delivered,106
ORD543055,PRD1040,WH05,SUP010,2024-08-30,2024-09-03,2024-09-03,Delivered,94
ORD519946,PRD1035,WH05,SUP003,2023-11-07,2023-11-16,2023-11-23,Delivered,138
ORD505521,PRD1022,WH02,SUP005,19-08-2024,2024-09-01,,Cancelled,199
ORD513804,PRD1031,WH02,SUP001,2023-08-01,2023-08-07,,Delayed,89
ORD521118,PRD1001,WH06,SUP002,2023-01-04,2023-01-08,,In Transit,22
ORD534171,PRD1036,WH03,SUP006,2024-08-19,2024-08-27,,Cancelled,144
ORD539690,PRD1006,WH06,SUP008,2023-08-12,2023-08-23,2023-08-28,Delivered,92
ORD524312,PRD1015,WH04,SUP002,06/17/2024,2024-06-23,,Delayed,152
ORD542530,PRD1013,WH06,SUP005,28-12-2024,2025-01-10,2025-01-15,Delivered,107
ORD510414,PRD1008,WH02,SUP009,27/02/2024,2024-03-01,2024-03-03,Delivered,198
ORD538948,PRD1023,WH05,SUP001,16/12/2024,2024-12-18,,Cancelled,186
ORD517185,PRD1017,WH03,SUP010,2023-03-15,2023-03-26,,Cancelled,117
ORD532908,PRD1013,WH07,SUP011,2024-01-28,2024-02-02,,In Transit,123
ORD509189,PRD1018,WH06,SUP011,2024-03-31,2024-04-11,,In Transit,48
ORD508066,PRD1014,WH06,SUP012,22/07/2024,2024-07-24,2024-07-27,Delivered,127
ORD508062,PRD1037,WH05,SUP003,06-01-2023,2023-01-17,,Cancelled,101
ORD539046,PRD1035,WH07,SUP004,2023-02-18,2023-02-28,2023-02-28,Delivered,19
ORD518067,PRD1043,WH07,SUP012,2023-11-19,2023-11-24,2023-11-24,Delivered,94
ORD537976,PRD1047,WH04,SUP009,2024-03-14,2024-03-18,,Delayed,8
ORD530477,PRD1038,WH04,SUP003,2024-11-19,2024-11-30,,Cancelled,126
ORD535743,PRD1018,WH06,SUP004,2023-10-16,2023-10-20,2023-10-27,Delivered,143
ORD521567,PRD1019,WH02,SUP004,2023-11-19,2023-11-26,,Cancelled,98
ORD528120,PRD1014,WH01,SUP004,2024-03-01,2024-03-03,,Cancelled,24
ORD528206,PRD1017,WH07,SUP007,2023-02-07,2023-02-13,2023-02-13,Delivered,200
ORD539327,PRD1029,WH04,SUP012,08/02/2023,2023-02-23,2023-02-25,Delivered,160
ORD525974,PRD1045,WH07,SUP007,2024-02-17,2024-02-23,,Delayed,192
ORD516864,PRD1010,WH06,SUP009,2023-11-10,2023-11-13,,Delayed,6
ORD500993,PRD1008,WH01,SUP004,2023-09-03,2023-09-16,,In Transit,155
ORD501699,PRD1008,WH07,SUP001,2024-03-30,2024-04-13,,Delayed,194
ORD538548,PRD1019,WH01,SUP004,2023-06-22,2023-07-06,2023-07-06,Delivered,145
ORD526744,PRD1004,WH07,SUP005,2023-09-01,2023-09-12,2023-09-12,Delivered,132
ORD526438,PRD1038,WH05,SUP010,2023-04-22,2023-05-05,2023-05-08,Delivered,181
ORD504386,PRD1047,WH08,SUP012,2023-08-01,2023-08-08,,Cancelled,140
ORD514121,PRD1037,WH06,SUP005,2024-01-15,2024-01-23,,Delayed,30
ORD528379,PRD1028,WH07,SUP009,2023-01-05,2023-01-17,2023-01-17,Delivered,91
ORD505572,PRD1048,WH07,SUP004,23-07-2023,2023-07-31,,In Transit,42
ORD535134,PRD1026,WH08,SUP003,2023-04-07,2023-04-15,2023-04-18,Delivered,180
ORD547295,PRD1026,WH06,SUP006,2023-04-20,2023-04-24,,Delayed,177
ORD509238,PRD1036,WH07,SUP007,2024-02-05,2024-02-13,2024-02-16,Delivered,12
ORD549160,PRD1041,WH02,SUP001,15-06-2024,2024-06-30,2024-06-30,Delivered,22
ORD503014,PRD1029,WH08,SUP010,2024-04-17,2024-04-28,2024-04-29,Delivered,124
ORD522790,PRD1016,WH04,SUP001,2024-03-26,2024-03-28,2024-03-31,Delivered,35
ORD507188,PRD1008,WH08,SUP004,2024-11-14,2024-11-18,2024-11-25,Delivered,55
ORD502447,PRD1037,WH04,SUP003,2024-06-13,2024-06-27,,In Transit,17
ORD501155,PRD1047,WH07,SUP005,2024-11-06,2024-11-21,,Cancelled,45
ORD522550,PRD1039,WH08,SUP006,2024-06-26,2024-07-08,2024-07-11,Delivered,173
ORD532552,PRD1041,WH01,SUP002,2023-06-22,2023-07-04,,Cancelled,133
ORD514221,PRD1012,WH07,SUP008,2024-04-29,2024-05-14,2024-05-14,Delivered,127
ORD515086,PRD1008,WH01,SUP001,29/04/2024,2024-05-12,2024-05-15,Delivered,61
ORD503327,PRD1006,WH05,SUP004,2024-08-19,2024-08-21,2024-08-21,Delivered,21
ORD511164,PRD1008,WH01,SUP010,2023-01-08,2023-01-23,,Cancelled,153
ORD518775,PRD1020,WH06,SUP001,2023-10-20,2023-10-26,,Cancelled,38
ORD548267,PRD1033,WH03,SUP006,2024-12-02,2024-12-08,2024-12-08,Delivered,64
ORD522334,PRD1027,WH07,SUP010,2023-04-21,2023-05-05,,Cancelled,6
ORD525016,PRD1031,WH02,SUP007,2023-04-13,2023-04-17,2023-04-17,Delivered,60
ORD517054,PRD1040,WH06,SUP006,2024-04-21,2024-05-01,2024-05-03,Delivered,168
ORD546176,PRD1008,WH03,SUP003,2024-07-28,2024-07-29,,In Transit,127
ORD537380,PRD1030,WH01,SUP006,2024-02-26,2024-03-06,,Delayed,197
ORD528878,PRD1031,WH01,SUP008,2024-02-02,2024-02-12,2024-02-12,Delivered,198
ORD527152,PRD1046,WH08,SUP008,2024-04-21,2024-04-25,2024-05-02,Delivered,21
ORD534714,PRD1005,WH08,SUP009,2024-03-24,2024-04-03,2024-04-03,Delivered,63
ORD516573,PRD1044,WH04,SUP001,2024-10-27,2024-11-05,2024-11-10,Delivered,112
ORD530941,PRD1009,WH06,SUP004,2024-05-18,2024-05-23,,Cancelled,43
ORD537130,PRD1025,WH01,SUP006,2024-06-21,2024-06-24,2024-07-01,Delivered,180
ORD517464,PRD1027,WH04,SUP004,16/05/2024,2024-05-24,,In Transit,94
ORD526531,PRD1029,WH08,SUP008,2024-08-10,2024-08-14,,Cancelled,100
ORD527384,PRD1027,WH01,SUP007,2024-12-17,2024-12-28,,Delayed,174
ORD548838,PRD1048,WH07,SUP011,2024-02-26,2024-03-10,,Delayed,45
ORD528160,PRD1036,WH02,SUP006,2024-05-21,2024-06-03,2024-06-08,Delivered,186
ORD545737,PRD1009,WH02,SUP012,21-10-2024,2024-10-22,2024-10-27,Delivered,179
ORD517632,PRD1042,WH08,SUP005,2024-08-06,2024-08-14,2024-08-14,Delivered,195
ORD550581,PRD1024,WH03,SUP009,2023-01-02,2023-01-07,,Delayed,81
ORD506220,PRD1044,WH08,SUP012,2023-05-03,2023-05-16,2023-05-23,Delivered,41
ORD549957,PRD1036,WH07,SUP011,2024-05-19,2024-05-31,2024-06-05,Delivered,118
ORD548755,PRD1006,WH01,SUP011,2024-09-14,2024-09-16,,Cancelled,113
ORD516267,PRD1002,WH02,SUP012,2024-12-14,2024-12-26,2024-12-28,Delivered,165
ORD502881,PRD1039,WH05,SUP011,2023-08-13,2023-08-17,2023-08-17,Delivered,29
ORD526028,PRD1007,WH07,SUP007,2024-10-09,2024-10-11,2024-10-11,Delivered,53
ORD516850,PRD1034,WH01,SUP009,2023-12-14,2023-12-22,2023-12-23,Delivered,57
ORD547452,PRD1006,WH02,SUP003,2023-12-06,2023-12-19,2023-12-19,Delivered,127
ORD526809,PRD1018,WH07,SUP002,2024-03-21,2024-03-31,2024-04-02,Delivered,83
ORD503326,PRD1004,WH06,SUP009,2023-02-22,2023-02-23,2023-03-02,Delivered,127
ORD543083,PRD1001,WH05,SUP008,18/06/2023,2023-06-26,,Delayed,36
ORD529042,PRD1046,WH04,SUP007,2023-11-09,2023-11-12,2023-11-12,Delivered,110
ORD541974,PRD1031,WH02,SUP001,2024-09-12,2024-09-26,,In Transit,179
ORD517277,PRD1021,WH04,SUP009,2024-03-11,2024-03-26,,Delayed,188
ORD522883,PRD1035,WH01,SUP002,30-11-2024,2024-12-03,,In Transit,146
ORD551536,PRD1044,WH04,SUP002,2023-05-17,2023-05-21,,Cancelled,63
ORD513969,PRD1028,WH06,SUP001,2023-02-11,2023-02-25,,Delayed,123
ORD519786,PRD1048,WH03,SUP012,2024-10-22,2024-10-27,,Cancelled,18
ORD506559,PRD1022,WH08,SUP006,2024-08-07,2024-08-13,2024-08-20,Delivered,184
ORD503350,PRD1040,WH07,SUP007,2023-11-04,2023-11-06,2023-11-11,Delivered,99
ORD529101,PRD1015,WH02,SUP004,2023-03-22,2023-03-24,,Delayed,194
ORD535334,PRD1047,WH07,SUP001,2023-08-07,2023-08-20,2023-08-20,Delivered,15
ORD502931,PRD1040,WH08,SUP003,2023-05-13,2023-05-28,2023-05-31,Delivered,69
ORD511485,PRD1046,WH03,SUP001,2023-07-01,2023-07-09,,Cancelled,58
ORD518269,PRD1027,WH01,SUP012,12/15/2024,2024-12-16,2024-12-21,Delivered,175
ORD527614,PRD1048,WH06,SUP003,2023-01-04,2023-01-05,,Delayed,96
ORD529147,PRD1002,WH02,SUP012,2023-11-17,2023-11-20,2023-11-20,Delivered,165
ORD501109,PRD1031,WH02,SUP006,2024-02-12,2024-02-19,2024-02-24,Delivered,117
ORD519960,PRD1025,WH03,SUP004,2023-10-04,2023-10-19,2023-10-19,Delivered,39
ORD533176,PRD1008,WH08,SUP003,2023-11-16,2023-11-30,2023-12-03,Delivered,19
ORD523476,PRD1035,WH08,SUP006,2023-10-22,2023-10-24,2023-10-24,Delivered,11
ORD514303,PRD1007,WH01,SUP002,2024-01-11,2024-01-22,2024-01-22,Delivered,58
ORD536721,PRD1024,WH04,SUP001,2023-07-11,2023-07-14,,Delayed,21
ORD542999,PRD1046,WH05,SUP009,2023-01-16,2023-01-25,2023-02-01,Delivered,40
ORD545967,PRD1043,WH06,SUP003,2023-12-21,2023-12-23,2023-12-26,Delivered,171
ORD543697,PRD1018,WH05,SUP005,2023-05-04,2023-05-10,2023-05-15,Delivered,136
ORD512223,PRD1031,WH07,SUP011,22/09/2023,2023-09-26,,In Transit,21
